"congress","chamber","num_results","offset","members__id","members__title","members__short_title","members__api_uri","members__first_name","members__middle_name","members__last_name","members__suffix","members__date_of_birth","members__gender","members__party","members__leadership_role","members__twitter_account","members__facebook_account","members__youtube_account","members__govtrack_id","members__cspan_id","members__votesmart_id","members__icpsr_id","members__crp_id","members__google_entity_id","members__fec_candidate_id","members__url","members__rss_url","members__contact_form","members__in_office","members__cook_pvi","members__dw_nominate","members__ideal_point","members__seniority","members__next_election","members__total_votes","members__missed_votes","members__total_present","members__last_updated","members__ocd_id","members__office","members__phone","members__fax","members__state","members__district","members__at_large","members__geoid","members__missed_votes_pct","members__votes_with_party_pct","members__votes_against_party_pct"
"","","","","M001188","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001188.json","Grace","null","Meng","null","1975-10-01","F","D","null","RepGraceMeng","repgracemeng","null","412560","68411","69157","21342","N00034547","/m/04ld76x","H2NY06116","https://meng.house.gov","https://meng.house.gov/rss.xml","null","True","D+16","-0.377","null","8","2020","928","26","0","2020-11-29 21:00:27 -0500","ocd-division/country:us/state:ny/cd:6","2209 Rayburn House Office Building","202-225-2601","null","NY","6","False","3606","2.80","96.67","3.22"
"","","","","M001204","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001204.json","Daniel","null","Meuser","null","1964-02-10","M","R","null","RepMeuser","null","null","412811","null","102438","null","N00029416","/m/03wf1q3","H8PA10147","https://meuser.house.gov","null","null","True","R+14","null","null","2","2020","928","42","0","2020-11-29 21:00:26 -0500","ocd-division/country:us/state:pa/cd:9","326 Cannon House Office Building","202-225-6511","null","PA","9","False","4209","4.53","94.65","5.23"
"","","","","M000687","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000687.json","Kweisi","null","Mfume","null","1948-10-24","M","D","null","null","null","null","407672","null","null","15432","N00001799","null","S6MD03185","","null","null","True","D+26","null","null","2","2020","123","3","0","2020-11-29 21:00:29 -0500","ocd-division/country:us/state:md/cd:7","2163 Rayburn House Office Building","202-225-4741","null","MD","7","False","2407","2.44","99.17","0.83"
"","","","","M001205","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001205.json","Carol","null","Miller","null","1950-11-04","F","R","null","RepCarolMiller","null","null","412837","null","52123","null","N00041542","/m/0102fnyn","H8WV03097","https://miller.house.gov","null","null","True","R+23","null","null","2","2020","928","14","0","2020-11-29 21:00:27 -0500","ocd-division/country:us/state:wv/cd:3","1605 Longworth House Office Building","202-225-3452","null","WV","3","False","5403","1.51","96.36","3.53"
"","","","","M001201","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001201.json","Paul","null","Mitchell","null","1961-05-08","M","R","","RepPaulMitchell","reppaulmitchell","null","412710","103809","152464","21737","N00036274","/g/11c1rgc3x6","H4MI04118","https://mitchell.house.gov","https://mitchell.house.gov/rss.xml","null","True","R+13","0.422","null","4","2020","928","60","0","2020-11-29 21:00:26 -0500","ocd-division/country:us/state:mi/cd:10","211 Cannon House Office Building","202-225-2106","null","MI","10","False","2610","6.47","95.12","4.77"
"","","","","M001194","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001194.json","John","null","Moolenaar","null","1961-05-08","M","R","null","RepMoolenaar","RepMoolenaar","null","412634","76660","37676","21526","N00036275","/m/0z6rww4","H4MI04126","https://moolenaar.house.gov","https://moolenaar.house.gov/rss.xml","null","True","R+10","0.396","null","6","2020","928","2","0","2020-11-29 21:00:27 -0500","ocd-division/country:us/state:mi/cd:4","117 Cannon House Office Building","202-225-3561","null","MI","4","False","2604","0.22","95.97","3.92"
"","","","","M001195","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001195.json","Alex","null","Mooney","null","1971-06-05","M","R","null","RepAlexMooney","CongressmanAlexMooney","null","412662","76588","145943","21557","N00033814","/m/02qqy78","H4WV02080","https://mooney.house.gov","https://mooney.house.gov/rss.xml","null","True","R+17","0.579","null","6","2020","928","5","0","2020-11-29 21:00:26 -0500","ocd-division/country:us/state:wv/cd:2","2440 Rayburn House Office Building","202-225-2711","null","WV","2","False","5402","0.54","91.69","8.20"
"","","","","M001160","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001160.json","Gwen","null","Moore","null","1951-04-18","F","D","null","RepGwenMoore","GwenSMoore","RepGwenMoore","400661","42548","3457","20537","N00026914","/m/04cvds","H4WI04183","https://gwenmoore.house.gov","null","null","True","D+25","-0.528","null","16","2020","928","19","0","2020-11-29 21:00:28 -0500","ocd-division/country:us/state:wi/cd:4","2252 Rayburn House Office Building","202-225-4572","null","WI","4","False","5504","2.05","97.91","1.98"
"","","","","M001206","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001206.json","Joe","null","Morelle","null","1957-04-29","M","D","null","repjoemorelle","null","null","412749","null","4362","null","N00043207","/m/03d820m","H8NY25105","https://morelle.house.gov","","null","True","D+8","null","null","4","2020","928","24","0","2020-11-29 21:00:29 -0500","ocd-division/country:us/state:ny/cd:25","1317 Longworth House Office Building","202-225-3615","null","NY","25","False","3625","2.59","99.00","0.89"
"","","","","M001196","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001196.json","Seth","null","Moulton","null","1978-10-24","M","D","null","teammoulton","CongressmanSethMoulton","null","412632","78453","146299","21525","N00035431","/m/0sgh587","H4MA06090","https://moulton.house.gov","null","null","True","D+6","-0.286","null","6","2020","928","103","0","2020-11-29 21:00:27 -0500","ocd-division/country:us/state:ma/cd:6","1127 Longworth House Office Building","202-225-8020","null","MA","6","False","2506","11.10","96.48","3.40"
"","","","","M001207","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001207.json","Debbie","null","Mucarsel-Powell","null","1971-01-18","F","D","","RepDMP","null","null","412767","null","173449","null","N00041561","/g/11gtg8993l","H8FL26039","https://mucarsel-powell.house.gov","null","null","True","D+6","null","null","2","2020","928","6","0","2020-11-29 21:00:28 -0500","ocd-division/country:us/state:fl/cd:26","114 Cannon House Office Building","202-225-2778","null","FL","26","False","1226","0.65","97.72","2.17"
"","","","","M001190","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001190.json","Markwayne","null","Mullin","null","1977-07-26","M","R","null","RepMullin","RepMullin","null","412568","1034045","135898","21355","N00033410","/m/0lq78pn","H2OK02083","https://mullin.house.gov","https://mullin.house.gov/news/rss.aspx","null","True","R+24","0.514","null","8","2020","928","157","0","2020-11-29 21:00:27 -0500","ocd-division/country:us/state:ok/cd:2","2421 Rayburn House Office Building","202-225-2701","null","OK","2","False","4002","16.92","95.16","4.71"
"","","","","M001210","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001210.json","Greg","null","Murphy","null","1963-03-05","M","R","null","RepGregMurphy","null","null","412845","null","null","null","N00044027","/g/11clyw935r","H0NC03172","https://gregmurphy.house.gov/","","https://gregmurphy.house.gov/contact/email","True","R+12","null","null","2","2020","397","22","0","2020-11-29 21:00:27 -0500","ocd-division/country:us/state:nc/cd:3","2333 Rayburn House Office Building","202-225-3415","null","NC","3","False","3703","5.54","95.69","4.31"
"","","","","M001202","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001202.json","Stephanie","null","Murphy","null","1978-09-16","F","D","null","RepStephMurphy","RepStephMurphy","RepStephMurphy","412694","103502","173426","21738","N00040133","/g/11c48s1mnv","H6FL07140","https://murphy.house.gov","null","null","True","EVEN","-0.157","null","4","2020","928","5","0","2020-11-29 21:00:27 -0500","ocd-division/country:us/state:fl/cd:7","1710 Longworth House Office Building","202-225-4035","null","FL","7","False","1207","0.54","95.01","4.89"
"","","","","N000002","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000002.json","Jerrold","null","Nadler","null","1947-06-13","M","D","null","RepJerryNadler","CongressmanNadler","congressmannadler","400289","26159","26980","29377","N00000939","/m/03tk11","H2NY17071","https://nadler.house.gov","null","null","True","D+26","-0.509","null","30","2020","928","34","0","2020-11-29 21:00:28 -0500","ocd-division/country:us/state:ny/cd:10","2132 Rayburn House Office Building","202-225-5635","null","NY","10","False","3610","3.66","98.32","1.57"
"","","","","N000179","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000179.json","Grace","F.","Napolitano","null","1936-12-04","F","D","null","GraceNapolitano","RepGraceNapolitano","RepGraceNapolitano","400290","57873","8393","29903","N00006789","/m/024v0s","H8CA34068","https://napolitano.house.gov","https://napolitano.house.gov/rss.xml","null","True","D+17","-0.448","null","22","2020","928","9","0","2020-11-29 21:00:28 -0500","ocd-division/country:us/state:ca/cd:32","1610 Longworth House Office Building","202-225-5256","null","CA","32","False","0632","0.97","98.69","1.20"
"","","","","N000015","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000015.json","Richard","E.","Neal","null","1949-02-14","M","D","null","RepRichardNeal","reprichardneal","RepRichardENeal","400291","6103","26895","15616","N00000153","/m/028vm4","H8MA02041","https://neal.house.gov","https://neal.house.gov/rss.xml","null","True","D+12","-0.417","null","32","2020","928","14","0","2020-11-29 21:00:29 -0500","ocd-division/country:us/state:ma/cd:1","2309 Rayburn House Office Building","202-225-5601","null","MA","1","False","2501","1.51","99.56","0.33"
"","","","","N000191","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000191.json","Joe","null","Neguse","null","1984-05-13","M","D","null","RepJoeNeguse","null","null","412761","null","151075","null","N00041080","/g/11gnsnch0m","H8CO02160","https://neguse.house.gov","null","null","True","D+9","null","null","2","2020","928","3","0","2020-11-29 21:00:28 -0500","ocd-division/country:us/state:co/cd:2","1419 Longworth House Office Building","202-225-2161","null","CO","2","False","0802","0.32","98.48","1.41"
"","","","","N000189","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000189.json","Dan","null","Newhouse","null","1955-07-10","M","R","null","RepNewhouse","RepNewhouse","null","412660","78315","51522","21556","N00036403","/m/0_s0bn3","H4WA04104","https://newhouse.house.gov","https://newhouse.house.gov/rss.xml","null","True","R+13","0.349","null","6","2020","928","28","0","2020-11-29 21:00:26 -0500","ocd-division/country:us/state:wa/cd:4","1414 Longworth House Office Building","202-225-5816","null","WA","4","False","5304","3.02","91.26","8.63"
"","","","","N000188","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000188.json","Donald","W.","Norcross","null","1958-12-13","M","D","null","DonaldNorcross","DonaldNorcrossNJ","null","412606","76311","116277","21536","N00036154","/m/09g8b1_","H4NJ01084","https://norcross.house.gov","https://norcross.house.gov/rss.xml","null","True","D+13","-0.426","null","8","2020","928","9","0","2020-11-29 21:00:28 -0500","ocd-division/country:us/state:nj/cd:1","2437 Rayburn House Office Building","202-225-6501","null","NJ","1","False","3401","0.97","98.80","1.09"
"","","","","N000190","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000190.json","Ralph","null","Norman","null","1953-06-20","M","R","null","RepRalphNorman","RepRalphNorman","null","412738","61996","47930","21753","N00027783","/m/0g838b","H8SC05158","https://norman.house.gov","null","null","True","R+9","0.789","null","4","2020","928","29","0","2020-11-29 21:00:25 -0500","ocd-division/country:us/state:sc/cd:5","319 Cannon House Office Building","202-225-5501","null","SC","5","False","4505","3.13","87.65","12.23"
"","","","","N000147","Delegate","Del.","https://api.propublica.org/congress/v1/members/N000147.json","Eleanor","Holmes","Norton","null","1937-06-13","F","D","null","EleanorNorton","CongresswomanNorton","EleanorHNorton","400295","882","775","null","N00001692","/m/01s_vp","","https://norton.house.gov","https://norton.house.gov/rss.xml","null","True","null","null","null","30","2020","316","38","0","2020-11-29 21:00:29 -0500","ocd-division/country:us/state:dc/cd:79","2136 Rayburn House Office Building","202-225-8050","null","DC","At-Large","True","1198","12.03","98.92","1.08"
"","","","","N000181","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000181.json","Devin","null","Nunes","null","1973-10-01","M","R","null","RepDevinNunes","null","RepDevinNunes","400297","1003553","16725","20307","N00007248","/m/024tds","H8CA20059","https://nunes.house.gov","https://nunes.house.gov/news/rss.aspx","null","True","R+8","0.449","null","18","2020","928","11","0","2020-11-29 21:00:27 -0500","ocd-division/country:us/state:ca/cd:22","1013 Longworth House Office Building","202-225-2523","null","CA","22","False","0622","1.19","96.59","3.30"
"","","","","O000171","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000171.json","Tom","null","O'Halleran","null","1946-01-24","M","D","null","repohalleran","repohalleran","null","412682","104523","28499","21739","N00037515","/m/02z4x12","H6AZ01199","https://ohalleran.house.gov","https://ohalleran.house.gov/rss.xml","null","True","R+2","-0.188","null","4","2020","928","17","0","2020-11-29 21:00:28 -0500","ocd-division/country:us/state:az/cd:1","324 Cannon House Office Building","202-225-3361","null","AZ","1","False","0401","1.83","97.69","2.20"
"","","","","O000172","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000172.json","Alexandria","null","Ocasio-Cortez","null","1989-10-13","F","D","null","RepAOC","null","null","412804","null","180416","null","N00041162","/g/11f6y3nqg6","H8NY15148","https://ocasio-cortez.house.gov","null","null","True","D+29","null","null","2","2020","928","6","1","2020-11-29 21:00:27 -0500","ocd-division/country:us/state:ny/cd:14","229 Cannon House Office Building","202-225-3965","null","NY","14","False","3614","0.65","94.78","5.11"
"","","","","O000168","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000168.json","Pete","null","Olson","null","1962-12-09","M","R","","RepPeteOlson","Rep.PeteOlson","null","412302","1031361","102008","20948","N00029285","/m/0407vf_","H8TX22107","https://olson.house.gov","https://olson.house.gov/rss.xml","null","True","R+10","0.549","null","12","2020","928","49","0","2020-11-29 21:00:27 -0500","ocd-division/country:us/state:tx/cd:22","2133 Rayburn House Office Building","202-225-5951","null","TX","22","False","4822","5.28","95.18","4.71"
"","","","","O000173","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000173.json","Ilhan","null","Omar","null","1981-10-04","F","D","null","Ilhan","null","null","412791","null","171628","null","N00043581","/g/11c4wx5dm0","H8MN05239","https://omar.house.gov","null","null","True","D+26","null","null","2","2020","928","42","1","2020-11-29 21:00:27 -0500","ocd-division/country:us/state:mn/cd:5","1517 Longworth House Office Building","202-225-4755","null","MN","5","False","2705","4.53","95.14","4.75"
